,schedule,fcj,csv,total_difference,worst_manoeuvre,worst_elm,worst_elm_difference,whiten,scaling,dtw_dist,speed_factor,heading,speed,exponent
92,F21,manual_F3A_F21_21_09_15_00000051.json,manual_F3A_F21_21_09_15_00000051_raw_global_0.6000000000000001.csv,257.9100000000001,square,165,21.95999999999998,False,global,4925.6722391637195,0.6000000000000001,3.0215453883447076,2.1884638071735942,-0.19936017994038602
93,F21,manual_F3A_F21_21_09_15_00000051.json,manual_F3A_F21_21_09_15_00000051_raw_global_0.8.csv,14.357000000000205,9,69,4.240000000000009,False,global,3264.7175405020494,0.8,3.0215453883447076,2.1884638071735942,-0.19936017994038602
94,F21,manual_F3A_F21_21_09_15_00000051.json,manual_F3A_F21_21_09_15_00000051_raw_global_1.0.csv,12.076999999999785,9,69,4.240000000000009,False,global,2794.0329196870684,1.0,3.0215453883447076,2.1884638071735942,-0.19936017994038602
95,F21,manual_F3A_F21_21_09_15_00000051.json,manual_F3A_F21_21_09_15_00000051_raw_global_1.2000000000000002.csv,15.798999999999843,golf,1,2.8810000000000002,False,global,2900.4147757460833,1.2000000000000002,3.0215453883447076,2.1884638071735942,-0.19936017994038602
96,F21,manual_F3A_F21_21_09_15_00000051.json,manual_F3A_F21_21_09_15_00000051_raw_global_1.4000000000000004.csv,28.6009999999998,golf,1,3.3599999999999994,False,global,3448.154202881743,1.4000000000000004,3.0215453883447076,2.1884638071735942,-0.19936017994038602
97,F21,manual_F3A_F21_21_09_15_00000051.json,manual_F3A_F21_21_09_15_00000051_raw_global_1.6.csv,47.91999999999989,9,70,4.9599999999999795,False,global,4222.905577134489,1.6,3.0215453883447076,2.1884638071735942,-0.19936017994038602
98,P21,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000460.json,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000460_raw_global_0.4.csv,3661.514,sFin,59,90.44099999999999,False,global,6620.127791000856,0.4,2.1352303272607345,0.3101816648250841,-0.22759995703199182
99,P21,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000460.json,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000460_raw_global_0.6000000000000001.csv,27.682000000000187,golf,52,2.2390000000000043,False,global,4386.491821631172,0.6000000000000001,2.1352303272607345,0.3101816648250841,-0.22759995703199182
100,P21,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000460.json,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000460_raw_global_0.8.csv,18.357000000000006,com,108,2.1200000000000045,False,global,3790.143989208562,0.8,2.1352303272607345,0.3101816648250841,-0.22759995703199182
101,P21,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000460.json,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000460_raw_global_1.0.csv,13.90899999999985,com,108,2.079999999999984,False,global,3634.756713999511,1.0,2.1352303272607345,0.3101816648250841,-0.22759995703199182
102,P21,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000460.json,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000460_raw_global_1.2000000000000002.csv,26.035999999999987,v8,1,4.839999999999996,False,global,3797.0021316365496,1.2000000000000002,2.1352303272607345,0.3101816648250841,-0.22759995703199182
103,P21,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000460.json,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000460_raw_global_1.4000000000000004.csv,47.68700000000006,aV,140,7.158999999999992,False,global,4155.325160522538,1.4000000000000004,2.1352303272607345,0.3101816648250841,-0.22759995703199182
104,P21,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000460.json,AUS_VIC_YVA_EW_F3A_P21_21_11_08_00000460_raw_global_1.6.csv,53.124999999999886,aV,140,7.199999999999989,False,global,4582.184283455526,1.6,2.1352303272607345,0.3101816648250841,-0.22759995703199182
105,P23,manual_F3A_P23_21_10_23_00000115.json,manual_F3A_P23_21_10_23_00000115_raw_global_0.4.csv,1164.912,tri,134,37.23999999999995,False,global,6229.157586610084,0.4,3.6770107438445168,9.290213180851438,0.17347215164266044
106,P23,manual_F3A_P23_21_10_23_00000115.json,manual_F3A_P23_21_10_23_00000115_raw_global_0.6000000000000001.csv,88.16099999999996,loop,160,26.52000000000004,False,global,4577.255151991301,0.6000000000000001,3.6770107438445168,9.290213180851438,0.17347215164266044
107,P23,manual_F3A_P23_21_10_23_00000115.json,manual_F3A_P23_21_10_23_00000115_raw_global_0.8.csv,31.20300000000003,hump,30,3.478999999999999,False,global,3576.437071900126,0.8,3.6770107438445168,9.290213180851438,0.17347215164266044
108,P23,manual_F3A_P23_21_10_23_00000115.json,manual_F3A_P23_21_10_23_00000115_raw_global_1.0.csv,14.401999999999894,fight,117,2.3999999999999773,False,global,3157.9248628967684,1.0,3.6770107438445168,9.290213180851438,0.17347215164266044
109,P23,manual_F3A_P23_21_10_23_00000115.json,manual_F3A_P23_21_10_23_00000115_raw_global_1.2000000000000002.csv,18.242999999999817,fight,117,2.3999999999999773,False,global,3063.0426220756226,1.2000000000000002,3.6770107438445168,9.290213180851438,0.17347215164266044
110,P23,manual_F3A_P23_21_10_23_00000115.json,manual_F3A_P23_21_10_23_00000115_raw_global_1.4000000000000004.csv,23.79600000000015,hump,30,2.6809999999999974,False,global,3195.4818069288685,1.4000000000000004,3.6770107438445168,9.290213180851438,0.17347215164266044
111,P23,manual_F3A_P23_21_10_23_00000115.json,manual_F3A_P23_21_10_23_00000115_raw_global_1.6.csv,48.847,Et,90,7.559999999999974,False,global,3495.4989804260035,1.6,3.6770107438445168,9.290213180851438,0.17347215164266044
112,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000026.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000026_raw_global_0.4.csv,8820.488000000001,tri,127,135.481,False,global,8389.431706388992,0.4,4.601390386717899,5.029098720568146,0.08528327466570337
113,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000026.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000026_raw_global_0.6000000000000001.csv,81.99500000000006,loop,160,23.519000000000005,False,global,5027.0518569693,0.6000000000000001,4.601390386717899,5.029098720568146,0.08528327466570337
114,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000026.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000026_raw_global_0.8.csv,23.567000000000213,imm,66,2.4000000000000057,False,global,4010.112041361058,0.8,4.601390386717899,5.029098720568146,0.08528327466570337
115,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000026.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000026_raw_global_1.0.csv,18.127000000000052,imm,66,2.4399999999999977,False,global,3538.3468062949937,1.0,4.601390386717899,5.029098720568146,0.08528327466570337
116,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000026.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000026_raw_global_1.2000000000000002.csv,19.959999999999994,imm,66,2.4399999999999977,False,global,3404.7589223693176,1.2000000000000002,4.601390386717899,5.029098720568146,0.08528327466570337
117,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000026.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000026_raw_global_1.4000000000000004.csv,23.643999999999714,imm,66,2.4000000000000057,False,global,3468.0019994247896,1.4000000000000004,4.601390386717899,5.029098720568146,0.08528327466570337
118,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000026.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000026_raw_global_1.6.csv,31.68300000000005,imm,66,2.3600000000000136,False,global,3694.367470968079,1.6,4.601390386717899,5.029098720568146,0.08528327466570337
119,P21,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000004.json,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000004_raw_global_0.4.csv,98.47899999999979,aV,140,25.400000000000034,False,global,4898.012250652576,0.4,5.067384432787026,3.718025509173623,0.17874260699056876
120,P21,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000004.json,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000004_raw_global_0.6000000000000001.csv,69.16099999999994,sFin,56,8.721000000000004,False,global,3465.7364860641305,0.6000000000000001,5.067384432787026,3.718025509173623,0.17874260699056876
121,P21,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000004.json,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000004_raw_global_0.8.csv,61.29000000000027,sFin,56,8.681000000000012,False,global,2750.5812464093715,0.8,5.067384432787026,3.718025509173623,0.17874260699056876
122,P21,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000004.json,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000004_raw_global_1.0.csv,55.57400000000004,sFin,56,8.681000000000012,False,global,2662.9446381303587,1.0,5.067384432787026,3.718025509173623,0.17874260699056876
123,P21,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000004.json,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000004_raw_global_1.2000000000000002.csv,56.60500000000026,sFin,56,8.640000000000015,False,global,3030.8353384923494,1.2000000000000002,5.067384432787026,3.718025509173623,0.17874260699056876
124,P21,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000004.json,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000004_raw_global_1.4000000000000004.csv,62.004000000000204,sFin,56,8.640000000000015,False,global,3602.6029483000966,1.4000000000000004,5.067384432787026,3.718025509173623,0.17874260699056876
125,P21,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000004.json,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000004_raw_global_1.6.csv,79.75500000000002,sFin,56,8.640000000000015,False,global,4209.9518381991475,1.6,5.067384432787026,3.718025509173623,0.17874260699056876
126,F21,manual_F3A_F21_21_09_16_00000059.json,manual_F3A_F21_21_09_16_00000059_raw_global_0.4.csv,1712.4370000000001,square,165,55.71999999999997,False,global,7501.421579576271,0.4,3.0576848985900096,5.29674122036181,0.10412244338324544
127,F21,manual_F3A_F21_21_09_16_00000059.json,manual_F3A_F21_21_09_16_00000059_raw_global_0.6000000000000001.csv,198.07600000000008,square,155,12.439000000000021,False,global,4652.721955606374,0.6000000000000001,3.0576848985900096,5.29674122036181,0.10412244338324544
128,F21,manual_F3A_F21_21_09_16_00000059.json,manual_F3A_F21_21_09_16_00000059_raw_global_0.8.csv,19.83500000000003,v8,53,4.159999999999997,False,global,3284.3825056924543,0.8,3.0576848985900096,5.29674122036181,0.10412244338324544
129,F21,manual_F3A_F21_21_09_16_00000059.json,manual_F3A_F21_21_09_16_00000059_raw_global_1.0.csv,17.64400000000002,v8,53,4.159999999999997,False,global,2919.326573973882,1.0,3.0576848985900096,5.29674122036181,0.10412244338324544
130,F21,manual_F3A_F21_21_09_16_00000059.json,manual_F3A_F21_21_09_16_00000059_raw_global_1.2000000000000002.csv,20.079999999999956,golf,5,3.1200000000000045,False,global,3146.129199210855,1.2000000000000002,3.0576848985900096,5.29674122036181,0.10412244338324544
131,F21,manual_F3A_F21_21_09_16_00000059.json,manual_F3A_F21_21_09_16_00000059_raw_global_1.4000000000000004.csv,40.92700000000001,cub8,20,5.9210000000000065,False,global,3740.8469039579186,1.4000000000000004,3.0576848985900096,5.29674122036181,0.10412244338324544
132,F21,manual_F3A_F21_21_09_16_00000059.json,manual_F3A_F21_21_09_16_00000059_raw_global_1.6.csv,54.60899999999985,cub8,20,6.120999999999995,False,global,4450.721586624507,1.6,3.0576848985900096,5.29674122036181,0.10412244338324544
133,F23,manual_F3A_F23_21_09_23_00000077.json,manual_F3A_F23_21_09_23_00000077_raw_global_0.4.csv,1338.31,h8,79,32.16,False,global,7993.764707322461,0.4,3.0878181018976605,10.589775071066976,0.2902619297829837
134,F23,manual_F3A_F23_21_09_23_00000077.json,manual_F3A_F23_21_09_23_00000077_raw_global_0.6000000000000001.csv,37.83199999999997,h8,79,3.799999999999983,False,global,5294.321195002097,0.6000000000000001,3.0878181018976605,10.589775071066976,0.2902619297829837
135,F23,manual_F3A_F23_21_09_23_00000077.json,manual_F3A_F23_21_09_23_00000077_raw_global_0.8.csv,20.274000000000164,ft,132,3.240000000000009,False,global,4417.23132592795,0.8,3.0878181018976605,10.589775071066976,0.2902619297829837
136,F23,manual_F3A_F23_21_09_23_00000077.json,manual_F3A_F23_21_09_23_00000077_raw_global_1.0.csv,16.88000000000021,ft,132,2.6000000000000227,False,global,4054.1544846485444,1.0,3.0878181018976605,10.589775071066976,0.2902619297829837
137,F23,manual_F3A_F23_21_09_23_00000077.json,manual_F3A_F23_21_09_23_00000077_raw_global_1.2000000000000002.csv,32.68100000000018,hsql,179,7.201000000000022,False,global,4186.303772276707,1.2000000000000002,3.0878181018976605,10.589775071066976,0.2902619297829837
138,F23,manual_F3A_F23_21_09_23_00000077.json,manual_F3A_F23_21_09_23_00000077_raw_global_1.4000000000000004.csv,57.402000000000164,loop,3,9.279000000000003,False,global,4693.510724803699,1.4000000000000004,3.0878181018976605,10.589775071066976,0.2902619297829837
139,F23,manual_F3A_F23_21_09_23_00000077.json,manual_F3A_F23_21_09_23_00000077_raw_global_1.6.csv,63.11999999999998,hsql,179,8.879999999999995,False,global,5375.839634084588,1.6,3.0878181018976605,10.589775071066976,0.2902619297829837
140,P21,AUS_NSW_QMAC_1_F3A_P21_21_11_08_SL 00000429.json,AUS_NSW_QMAC_1_F3A_P21_21_11_08_SL 00000429_raw_global_0.4.csv,1130.515,sqL,24,34.001000000000005,False,global,5708.82902731543,0.4,3.0558829143660993,4.313326356414214,0.13325122387521343
141,P21,AUS_NSW_QMAC_1_F3A_P21_21_11_08_SL 00000429.json,AUS_NSW_QMAC_1_F3A_P21_21_11_08_SL 00000429_raw_global_0.6000000000000001.csv,54.67000000000047,sqL,24,5.9210000000000065,False,global,3741.845136374436,0.6000000000000001,3.0558829143660993,4.313326356414214,0.13325122387521343
142,P21,AUS_NSW_QMAC_1_F3A_P21_21_11_08_SL 00000429.json,AUS_NSW_QMAC_1_F3A_P21_21_11_08_SL 00000429_raw_global_0.8.csv,26.868000000000293,v8,2,2.960000000000001,False,global,3022.8326516236702,0.8,3.0558829143660993,4.313326356414214,0.13325122387521343
143,P21,AUS_NSW_QMAC_1_F3A_P21_21_11_08_SL 00000429.json,AUS_NSW_QMAC_1_F3A_P21_21_11_08_SL 00000429_raw_global_1.0.csv,16.03300000000013,com,108,1.7199999999999704,False,global,2729.3818345739237,1.0,3.0558829143660993,4.313326356414214,0.13325122387521343
144,P21,AUS_NSW_QMAC_1_F3A_P21_21_11_08_SL 00000429.json,AUS_NSW_QMAC_1_F3A_P21_21_11_08_SL 00000429_raw_global_1.2000000000000002.csv,18.59500000000014,com,108,1.7199999999999704,False,global,2787.473305021683,1.2000000000000002,3.0558829143660993,4.313326356414214,0.13325122387521343
145,P21,AUS_NSW_QMAC_1_F3A_P21_21_11_08_SL 00000429.json,AUS_NSW_QMAC_1_F3A_P21_21_11_08_SL 00000429_raw_global_1.4000000000000004.csv,30.67800000000002,hB,83,2.518999999999977,False,global,3078.2015140807935,1.4000000000000004,3.0558829143660993,4.313326356414214,0.13325122387521343
146,P21,AUS_NSW_QMAC_1_F3A_P21_21_11_08_SL 00000429.json,AUS_NSW_QMAC_1_F3A_P21_21_11_08_SL 00000429_raw_global_1.6.csv,41.33899999999988,com,113,4.278999999999996,False,global,3509.886428537167,1.6,3.0558829143660993,4.313326356414214,0.13325122387521343
147,P21,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000005.json,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000005_raw_global_0.4.csv,76.28000000000013,com,114,11.161000000000001,False,global,3983.1539544844986,0.4,5.3941968446876425,6.582004887869575,0.04308199993774223
148,P21,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000005.json,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000005_raw_global_0.6000000000000001.csv,65.28299999999963,com,114,11.0,False,global,2825.5313337025414,0.6000000000000001,5.3941968446876425,6.582004887869575,0.04308199993774223
149,P21,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000005.json,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000005_raw_global_0.8.csv,61.7599999999998,com,114,10.68100000000004,False,global,2525.4068220152963,0.8,5.3941968446876425,6.582004887869575,0.04308199993774223
150,P21,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000005.json,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000005_raw_global_1.0.csv,61.920999999999665,com,114,10.560000000000002,False,global,2904.7211202112862,1.0,5.3941968446876425,6.582004887869575,0.04308199993774223
151,P21,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000005.json,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000005_raw_global_1.2000000000000002.csv,71.5179999999996,com,114,10.600000000000023,False,global,3602.766410764586,1.2000000000000002,5.3941968446876425,6.582004887869575,0.04308199993774223
152,P21,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000005.json,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000005_raw_global_1.4000000000000004.csv,93.19699999999955,com,114,10.520000000000039,False,global,4352.368920711753,1.4000000000000004,5.3941968446876425,6.582004887869575,0.04308199993774223
153,P21,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000005.json,Belgium_Belgium_Sivery_EW_F3A_P21_21_11_07_00000005_raw_global_1.6.csv,128.95999999999972,dImm,69,10.04000000000002,False,global,5000.540322877127,1.6,5.3941968446876425,6.582004887869575,0.04308199993774223
154,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000027.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000027_raw_global_0.4.csv,1211.004,Et,86,34.83900000000003,False,global,7736.784001070113,0.4,4.5366928778030235,5.407639642435944,0.0264162601590838
155,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000027.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000027_raw_global_0.6000000000000001.csv,99.14999999999993,tri,139,7.879000000000019,False,global,5875.308601900796,0.6000000000000001,4.5366928778030235,5.407639642435944,0.0264162601590838
156,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000027.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000027_raw_global_0.8.csv,39.51200000000005,loop,160,9.04000000000002,False,global,4983.651677539457,0.8,4.5366928778030235,5.407639642435944,0.0264162601590838
157,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000027.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000027_raw_global_1.0.csv,20.267999999999716,loop,159,2.8389999999999986,False,global,4389.223205342527,1.0,4.5366928778030235,5.407639642435944,0.0264162601590838
158,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000027.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000027_raw_global_1.2000000000000002.csv,18.228999999999914,hump,30,3.521000000000001,False,global,4120.843623075071,1.2000000000000002,4.5366928778030235,5.407639642435944,0.0264162601590838
159,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000027.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000027_raw_global_1.4000000000000004.csv,20.122000000000163,hump,30,3.521000000000001,False,global,4019.142048681352,1.4000000000000004,4.5366928778030235,5.407639642435944,0.0264162601590838
160,P23,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000027.json,AUS_VIC_GMAC_EW_F3A_P23_21_11_08_00000027_raw_global_1.6.csv,30.836,hump,30,3.521000000000001,False,global,4079.82948227081,1.6,4.5366928778030235,5.407639642435944,0.0264162601590838
161,F21,manual_F3A_F21_21_09_17_00000066.json,manual_F3A_F21_21_09_17_00000066_raw_global_0.4.csv,8468.081999999999,spin,125,125.92099999999999,False,global,10758.534110309301,0.4,1.1402111413102727,6.448661457359773,0.44450771903129
162,F21,manual_F3A_F21_21_09_17_00000066.json,manual_F3A_F21_21_09_17_00000066_raw_global_0.6000000000000001.csv,310.7359999999999,square,163,21.12099999999998,False,global,5955.9373744029335,0.6000000000000001,1.1402111413102727,6.448661457359773,0.44450771903129
163,F21,manual_F3A_F21_21_09_17_00000066.json,manual_F3A_F21_21_09_17_00000066_raw_global_0.8.csv,195.40599999999986,square,163,21.12099999999998,False,global,4901.34685310836,0.8,1.1402111413102727,6.448661457359773,0.44450771903129
164,F21,manual_F3A_F21_21_09_17_00000066.json,manual_F3A_F21_21_09_17_00000066_raw_global_1.0.csv,252.3249999999997,square,163,21.12099999999998,False,global,4184.92726628391,1.0,1.1402111413102727,6.448661457359773,0.44450771903129
165,F21,manual_F3A_F21_21_09_17_00000066.json,manual_F3A_F21_21_09_17_00000066_raw_global_1.2000000000000002.csv,234.4769999999998,square,155,16.160000000000025,False,global,3537.4270729304203,1.2000000000000002,1.1402111413102727,6.448661457359773,0.44450771903129
166,F21,manual_F3A_F21_21_09_17_00000066.json,manual_F3A_F21_21_09_17_00000066_raw_global_1.4000000000000004.csv,28.68699999999997,9,69,4.920999999999992,False,global,3110.6398210122384,1.4000000000000004,1.1402111413102727,6.448661457359773,0.44450771903129
167,F21,manual_F3A_F21_21_09_17_00000066.json,manual_F3A_F21_21_09_17_00000066_raw_global_1.6.csv,40.40999999999989,9,69,5.081000000000017,False,global,3328.9000243265223,1.6,1.1402111413102727,6.448661457359773,0.44450771903129
168,P21,manual_F3A_P21_21_09_15_00000048.json,manual_F3A_P21_21_09_15_00000048_raw_global_0.4.csv,271.40200000000004,golf,49,19.919999999999987,False,global,4558.066555567133,0.4,2.4570880435388673,2.731560779509874,-0.10541458032419282
169,P21,manual_F3A_P21_21_09_15_00000048.json,manual_F3A_P21_21_09_15_00000048_raw_global_0.6000000000000001.csv,31.203000000000415,sFin,57,3.079999999999984,False,global,2986.848036583006,0.6000000000000001,2.4570880435388673,2.731560779509874,-0.10541458032419282
170,P21,manual_F3A_P21_21_09_15_00000048.json,manual_F3A_P21_21_09_15_00000048_raw_global_0.8.csv,20.078000000000387,rollC,89,3.519999999999982,False,global,2484.1348487065397,0.8,2.4570880435388673,2.731560779509874,-0.10541458032419282
171,P21,manual_F3A_P21_21_09_15_00000048.json,manual_F3A_P21_21_09_15_00000048_raw_global_1.0.csv,18.63900000000004,rollC,89,4.0,False,global,2715.3329847386653,1.0,2.4570880435388673,2.731560779509874,-0.10541458032419282
172,P21,manual_F3A_P21_21_09_15_00000048.json,manual_F3A_P21_21_09_15_00000048_raw_global_1.2000000000000002.csv,17.238999999999933,tHat,91,2.8000000000000114,False,global,3341.096293990378,1.2000000000000002,2.4570880435388673,2.731560779509874,-0.10541458032419282
173,P21,manual_F3A_P21_21_09_15_00000048.json,manual_F3A_P21_21_09_15_00000048_raw_global_1.4000000000000004.csv,51.638999999999854,aV,140,7.08099999999996,False,global,4099.5731984769245,1.4000000000000004,2.4570880435388673,2.731560779509874,-0.10541458032419282
174,P21,manual_F3A_P21_21_09_15_00000048.json,manual_F3A_P21_21_09_15_00000048_raw_global_1.6.csv,71.39699999999975,aV,140,9.440999999999974,False,global,4826.205995173521,1.6,2.4570880435388673,2.731560779509874,-0.10541458032419282
175,P21,manual_F3A_P21_21_08_04_00000162.json,manual_F3A_P21_21_08_04_00000162_raw_global_0.4.csv,4778.482000000002,sS,44,112.039,False,global,6651.7069476551005,0.4,3.113655769489914,5.261128444835633,0.07481158652168436
176,P21,manual_F3A_P21_21_08_04_00000162.json,manual_F3A_P21_21_08_04_00000162_raw_global_0.6000000000000001.csv,78.95100000000028,aV,140,23.88100000000003,False,global,4091.4861570565167,0.6000000000000001,3.113655769489914,5.261128444835633,0.07481158652168436
177,P21,manual_F3A_P21_21_08_04_00000162.json,manual_F3A_P21_21_08_04_00000162_raw_global_0.8.csv,19.046000000000227,tHat,91,3.718999999999994,False,global,2846.644203183247,0.8,3.113655769489914,5.261128444835633,0.07481158652168436
178,P21,manual_F3A_P21_21_08_04_00000162.json,manual_F3A_P21_21_08_04_00000162_raw_global_1.0.csv,14.4759999999999,tHat,91,3.6790000000000305,False,global,2474.7408142743125,1.0,3.113655769489914,5.261128444835633,0.07481158652168436
179,P21,manual_F3A_P21_21_08_04_00000162.json,manual_F3A_P21_21_08_04_00000162_raw_global_1.2000000000000002.csv,18.47799999999993,tHat,91,3.63900000000001,False,global,2525.3077307617,1.2000000000000002,3.113655769489914,5.261128444835633,0.07481158652168436
180,P21,manual_F3A_P21_21_08_04_00000162.json,manual_F3A_P21_21_08_04_00000162_raw_global_1.4000000000000004.csv,28.83700000000013,tHat,91,3.63900000000001,False,global,2825.341638359942,1.4000000000000004,3.113655769489914,5.261128444835633,0.07481158652168436
181,P21,manual_F3A_P21_21_08_04_00000162.json,manual_F3A_P21_21_08_04_00000162_raw_global_1.6.csv,41.358000000000246,tHat,91,3.63900000000001,False,global,3277.9433502314537,1.6,3.113655769489914,5.261128444835633,0.07481158652168436
182,P23,manual_F3A_P23_21_09_23_00000071.json,manual_F3A_P23_21_09_23_00000071_raw_global_0.4.csv,495.48299999999983,fight,121,23.52000000000004,False,global,6183.924253134159,0.4,2.9875522464984114,6.1265102875359005,-0.01451883349695261
183,P23,manual_F3A_P23_21_09_23_00000071.json,manual_F3A_P23_21_09_23_00000071_raw_global_0.6000000000000001.csv,28.523999999999873,loop,159,4.718999999999994,False,global,4365.71122227861,0.6000000000000001,2.9875522464984114,6.1265102875359005,-0.01451883349695261
184,P23,manual_F3A_P23_21_09_23_00000071.json,manual_F3A_P23_21_09_23_00000071_raw_global_0.8.csv,18.280999999999857,rc,64,1.7209999999999752,False,global,3522.172262372806,0.8,2.9875522464984114,6.1265102875359005,-0.01451883349695261
185,P23,manual_F3A_P23_21_09_23_00000071.json,manual_F3A_P23_21_09_23_00000071_raw_global_1.0.csv,12.7650000000001,imm,66,1.5989999999999895,False,global,3046.5329173041328,1.0,2.9875522464984114,6.1265102875359005,-0.01451883349695261
186,P23,manual_F3A_P23_21_09_23_00000071.json,manual_F3A_P23_21_09_23_00000071_raw_global_1.2000000000000002.csv,16.03899999999998,figM,104,3.0,False,global,2934.593545905896,1.2000000000000002,2.9875522464984114,6.1265102875359005,-0.01451883349695261
187,P23,manual_F3A_P23_21_09_23_00000071.json,manual_F3A_P23_21_09_23_00000071_raw_global_1.4000000000000004.csv,32.318999999999946,figM,104,3.240000000000009,False,global,3126.57540112523,1.4000000000000004,2.9875522464984114,6.1265102875359005,-0.01451883349695261
188,P23,manual_F3A_P23_21_09_23_00000071.json,manual_F3A_P23_21_09_23_00000071_raw_global_1.6.csv,47.43699999999997,Et,90,7.200000000000017,False,global,3499.4263258601736,1.6,2.9875522464984114,6.1265102875359005,-0.01451883349695261
189,P21,manual_F3A_P21_21_08_04_00000160.json,manual_F3A_P21_21_08_04_00000160_raw_global_0.4.csv,557.3179999999998,9,35,25.039999999999992,False,global,5464.248234910823,0.4,3.01925421184486,5.647966772271831,-0.09259125892984066
190,P21,manual_F3A_P21_21_08_04_00000160.json,manual_F3A_P21_21_08_04_00000160_raw_global_0.6000000000000001.csv,20.238999999999827,rollC,88,2.5600000000000023,False,global,3652.573466892396,0.6000000000000001,3.01925421184486,5.647966772271831,-0.09259125892984066
191,P21,manual_F3A_P21_21_08_04_00000160.json,manual_F3A_P21_21_08_04_00000160_raw_global_0.8.csv,10.917000000000002,rollC,89,1.879000000000019,False,global,2830.1118910541963,0.8,3.01925421184486,5.647966772271831,-0.09259125892984066
