t,t,dt,x,y,z,rw,rx,ry,rz,u,v,w,p,q,r,du,dv,dw,dp,dq,dr,manoeuvre,element,sub_element
11.239288000000016,252.974127,0.039421999999987634,-10.213559079625506,190.31132262900934,257.5047302246094,0.26949808617545884,-0.44258580174319223,0.25282680029453825,0.8170479324791186,12.17548412530212,0.6806869747436837,-9.58929755349352,4.591323852539063,-0.547579288482666,-1.6760166883468628,-1.2902438640594482,-1.0637667179107666,18.08509826660156,1.2187941797335866,-0.14018401012935006,-0.6938433031486226,iSp,entry_iSp,
11.278888999999992,253.013728,0.03991099999998937,-10.240444034607401,190.14664520889863,256.8971862792969,0.3399563563414788,-0.4147130536665189,0.3095790627840363,0.7852411332731286,12.230836778752195,-0.3917436622599615,-9.370455903165636,4.661451816558838,-0.5628560781478882,-1.7056246995925903,-1.3465158939361572,-0.7714276313781738,17.66116714477539,0.6472325767669145,-0.5528800862850878,-0.6954646833958382,iSp,entry_iSp,
11.319109999999995,253.053949,0.04060200000000691,-10.276270297470328,190.0050484742058,256.28955078125,0.4073931669296611,-0.3826857411275377,0.36257472567668786,0.7457358481928587,12.362159053414672,-1.3969886020669966,-8.974748699946446,4.642987251281738,-0.5917112827301025,-1.7315300703048706,-1.1601841449737549,-0.369335800409317,17.472082138061523,0.43754700715707856,-0.9726580478457417,-0.6948605023441116,iSp,entry_iSp,
11.360093000000006,253.094932,0.0403725000000037,-10.323075232002305,189.8847984543949,255.6814422607422,0.47181662032830385,-0.3459162346303397,0.4118408203741049,0.6986545893882121,12.55446233268834,-2.2894526590097604,-8.41844780140195,4.696982383728027,-0.6418398022651672,-1.7620501518249512,-1.2365292310714722,-0.3181302547454834,17.392210006713867,1.7595642513146212,-1.0408375741408575,-0.8789952218077774,iSp,entry_iSp,
11.399855000000002,253.134694,0.03930850000000419,-10.375152316077683,189.78712234315662,255.07223510742188,0.5327765263771735,-0.3046782995376251,0.4573251992815156,0.6435636698615088,12.813924123266675,-3.0636486503223788,-7.705421105930897,4.78506326675415,-0.6757537126541138,-1.802504539489746,-1.2640665769577026,-0.6604953408241272,17.656394958496094,-0.5076004545181968,-1.0614747415309025,-0.9500442231796893,iSp,entry_iSp,
11.438710000000015,253.173549,0.03944649999999683,-10.420028448384437,189.71487669327502,254.4603729248047,0.5886621942111847,-0.2606476156889159,0.49658641935126147,0.5821868866890993,13.138865432822627,-3.669265337961391,-6.924844967214253,4.657076358795166,-0.7252897620201111,-1.8367397785186768,-1.2843341827392578,-1.0462700128555298,16.866024017333984,-1.9374180288561644,-1.4936315188771079,-1.0230787133445458,iSp,entry_iSp,
11.478747999999996,253.213587,0.04026999999999248,-10.45289934954267,189.66653399183156,253.84486389160156,0.6392644401312771,-0.21445519577611766,0.5289845096631841,0.5152915876943512,13.526844380956742,-4.044352437910861,-6.058897390376217,4.632214546203613,-0.793590784072876,-1.8832182884216309,-0.9528833627700806,-0.6686918139457703,17.980579376220703,1.2579762316948413,-1.2071324484149846,-0.8632623441824213,iSp,entry_iSp,
11.51925,253.254089,0.040653000000006045,-10.469169361464049,189.64164288393886,253.22576904296875,0.6843619492342583,-0.16456707647824478,0.5561853614594848,0.4418419836109768,13.960079441218866,-4.208549302944035,-5.103770695375972,4.75839376449585,-0.8225122094154358,-1.906266927719116,-1.0753722190856934,-0.3410046696662903,19.00384521484375,3.283541044138513,-0.7813936833644708,-0.5019865560785398,iSp,entry_iSp,
11.560054000000008,253.294893,0.0402844999999985,-10.473875219628136,189.6358704512607,252.60362243652344,0.7228620306044459,-0.1109040892840148,0.5781676719902459,0.36179148972175534,14.435052368790489,-4.180105451414654,-4.139006015306235,4.899186134338379,-0.8571227788925171,-1.9240328073501587,-0.8446277379989624,-0.4734482169151306,18.92047882080078,2.4524719448881442,-1.1300217700056205,-0.03691879249924473,iSp,entry_iSp,
11.599818999999997,253.334658,0.03935699999999542,-10.46126146835544,189.64484505610085,251.977554321289,0.7539467239477161,-0.05447466686359076,0.5932250216742261,0.27691353704192206,14.92215074055796,-3.955545997305745,-3.201177045961912,4.955986976623535,-0.9135569334030152,-1.9092414379119875,-1.0361592769622805,-1.0642938613891602,20.16580009460449,1.3383958938026002,-0.5472277947993566,0.13766905567034998,iSp,entry_iSp,
11.638767999999999,253.373607,0.039465500000005704,-10.417557640697376,189.6645478519789,251.3465118408203,0.7761897760442165,0.0032530593621460657,0.6016748839641133,0.18843060943809425,15.416334916007864,-3.5139856108985352,-2.321082425002281,5.0045366287231445,-0.9001972675323486,-1.913196325302124,-1.0774214267730713,-0.9097747802734376,20.20355033874512,2.2632290872925265,-0.208144666329041,0.07478993068064302,iSp,entry_iSp,
11.678750000000008,253.413589,0.04045800000000099,-10.340942073610131,189.6889590708373,250.71034240722656,0.7894567576275532,0.06280778293949721,0.6029245986440269,0.09641129238470372,15.900624484872804,-2.865315265289887,-1.5345550690505503,5.134625911712647,-0.9299860000610352,-1.9033381938934328,-0.985107421875,-0.3734550178050995,20.725988388061523,2.2894206229268788,-0.5097841272434617,0.0999539455591271,iSp,entry_iSp,
11.719684,253.454523,0.04098999999999364,-10.23075798365178,189.71174550078604,250.0690155029297,0.7930130428470475,0.1228931653046782,0.596676281230519,0.0022323853819031236,16.356060005721734,-2.036241873392963,-0.8982797217429441,5.1897873878479,-0.9414469599723816,-1.9051084518432615,-1.0444695949554443,-0.7954556345939636,21.09639549255371,1.6371079496305598,-0.18668657513649653,-0.033721193274979556,iSp,entry_iSp,
11.760729999999995,253.495569,0.04031600000000424,-10.087863160431377,189.73085446601561,249.4041290283203,0.7861926939430801,0.18397800310164392,0.5822408059260336,-0.09512598325944227,16.76824664051401,-1.0163754477372016,-0.44080089917260334,5.26883602142334,-0.9452905654907228,-1.9061026573181152,-1.2141916751861572,-0.3337434530258178,21.72076797485352,1.7722668493060658,-0.18839420265992715,-0.31636322830292524,iSp,entry_iSp,
11.80031600000001,253.535155,0.03924750000000188,-9.92226644938277,189.7384050402793,248.7484893798828,0.7688290870436947,0.2419346487836461,0.5605822714918479,-0.19004484831633162,17.105068121311287,0.09534859080650859,-0.2508371834453964,5.332688808441162,-0.9566375613212584,-1.9306174516677856,-1.1314716339111328,-0.5323977470397949,21.130874633789062,0.7992785814818137,-0.40847348957289153,-0.3909068438982167,iSp,entry_iSp,
11.839224999999999,253.574064,0.039237499999998704,-9.730878445820915,189.72426585561004,248.08810424804685,0.7415222839102649,0.2966139831780671,0.531285349718364,-0.2826671970260544,17.35914986959346,1.2483192041128457,-0.3312440014197904,5.331575393676758,-0.9773536920547484,-1.9367868900299072,-1.1105448007583618,-0.4751333892345428,21.090091705322266,-0.32870926724836325,0.03870219400484396,-0.20332798224112617,iSp,entry_iSp,
