t,t,dt,x,y,z,rw,rx,ry,rz,u,v,w,p,q,r,du,dv,dw,dp,dq,dr,manoeuvre,element
0.5204800000000063,115.134048,0.039326500000001374,-154.36987265711102,-198.74172839405804,90.41459655761722,-0.009111367794818487,-0.9994490215562635,0.03083744432181751,-0.008236227498116788,26.002025127517655,-1.2889584511851644,0.9016025053762448,0.066971018910408,-0.0014342656359076,-0.0831703841686248,2.06887435913086,-2.2339513301849365,-10.178709030151367,0.8993392999134926,-0.29660857486726866,0.22220345653992848,1,1
0.5600290000000001,115.173597,0.03980399999999662,-153.31751599335823,-198.751400816908,90.3862075805664,-0.0073992241004417186,-0.999515154142636,0.029307938155728352,-0.007473727596634538,26.06445560264697,-1.3163986191439419,0.8564043817920688,0.0497528761625289,-0.0222356915473938,-0.0769559368491172,1.709463357925415,-2.275057792663574,-9.099063873291016,-1.0172045359048372,-0.0588202481405675,0.07278579327943538,1,1
0.6000879999999995,115.213656,0.0401924999999963,-152.26418117934972,-198.757470613558,90.35778045654297,-0.007652354655809669,-0.999558515997617,0.027713516580122444,-0.007498092288522869,26.12924039459302,-1.326053201270153,0.933670188379798,-0.0140065997838974,-0.0061168279498815,-0.077376052737236,1.6349902153015137,-2.411435604095459,-8.797746658325195,-0.8353550229684603,0.04070852276934878,-0.028532336005425363,1,1
0.6404139999999927,115.253982,0.040725999999999374,-151.20960791134038,-198.7601390166275,90.32884979248048,-0.007734612705234683,-0.9996048541325648,0.026166005900116696,-0.0067597379260249685,26.185898501217668,-1.3401468085112929,0.9222351966816508,-0.0173971373587846,-0.01896333694458,-0.0792495086789131,1.613204002380371,-1.7704650163650513,-8.180853843688965,0.28682649735646587,-0.00985412278631111,-0.009922521004173275,1,1
0.6815399999999983,115.295108,0.0399915000000064,-150.1499272312954,-198.7585396475305,90.29496765136722,-0.007952807528997834,-0.9996444439304073,0.024531438425536012,-0.006780263158972436,26.255405314215768,-1.3429097203182594,1.0226726820045395,0.0093559920787811,-0.0069194659590721,-0.0781842619180679,1.665182113647461,-2.3014075756073,-8.39880657196045,-0.08796527613806152,0.10316396498686443,0.19589792756089422,1,1
0.7203970000000055,115.333965,0.03925199999999762,-149.08557111035054,-198.75226141603795,90.25730895996095,-0.007739069883711871,-0.9996824087056193,0.023188830118022252,-0.006124145088832416,26.311494152635216,-1.3791849379157166,0.9936763880498628,-0.0244328640401363,-0.0107119735330343,-0.0635810047388076,1.4979324340820312,-2.0661449432373047,-9.004807472229004,-0.700568686345095,0.0427983705072863,0.25826268764395616,1,1
0.7600439999999935,115.373612,0.03984899999999669,-148.02047098778385,-198.7427395741486,90.21999359130861,-0.00888184700917797,-0.9996998346055546,0.02198130139252258,-0.006179204522256346,26.379432115080753,-1.3998141136765083,1.0535638043811866,-0.0456414520740509,-0.0035596226807683,-0.057909607887268,1.7388771772384644,-2.0871026515960693,-9.23971176147461,-0.4189951294515681,-0.057241433315764235,0.17027270906397549,1,1
0.8000949999999989,115.413663,0.04043650000000554,-146.95425762317637,-198.72987383518276,90.18341064453125,-0.009859268699868601,-0.9997148305212877,0.02103176529875661,-0.005548754906228847,26.437095172441996,-1.4501819438544867,0.9941209539901215,-0.0578259378671646,-0.0152740012854337,-0.050010610371828,1.589290738105774,-1.3677159547805786,-9.705523490905762,0.2406619157259337,0.10274650504772992,0.29815892683363787,1,1
0.8409170000000046,115.454485,0.04097550000000183,-145.88706284082545,-198.71448805347035,90.14794921875001,-0.010768777929645701,-0.9997215767266113,0.020215425909135,-0.005672076601127733,26.499622814832378,-1.4740899067253297,1.0303741944430895,-0.0261784009635448,0.0047497954219579,-0.0337966009974479,1.7305827140808103,-1.9731923341751096,-10.011659622192385,0.5963716509459728,-0.05283415433179103,0.3175957375489846,1,1
0.8820460000000026,115.495614,0.040067999999997994,-144.8149603730192,-198.6939857746145,90.11012268066406,-0.010479523139314564,-0.9997375842012094,0.01973526868870079,-0.005049234779302149,26.556711101439305,-1.5447151752640726,0.9659479280144464,-0.008952684700489,-0.0196038130670785,-0.02398332208395,1.4637298583984375,-1.638648271560669,-9.98324203491211,0.5697698697851189,0.011807682891339058,0.1857895097285645,1,1
0.9210530000000006,115.534621,0.03926500000000033,-143.73873513972754,-198.66918742051885,90.0706787109375,-0.010746876980040333,-0.9997430691039552,0.019292513991669313,-0.0051133711659002625,26.618196837882277,-1.5985440633024202,1.0101158797825844,0.0194806773215532,0.0056960158981382,-0.0189081728458404,1.6906167268753052,-2.1946017742156982,-9.29809856414795,0.0026408385110174393,0.291111035606674,0.26075259101522646,1,1
0.9605760000000032,115.574144,0.039526999999999646,-142.6348103430757,-198.64065281618943,90.03083801269531,-0.010702049069315907,-0.9997461828149128,0.019152642268490006,-0.005129126685893998,26.67797297732722,-1.6855135096559635,1.010060374639672,-0.0087452996522188,0.0032571365591138,-0.0035064211115241,1.5391952991485596,-1.6094001531600952,-9.994807243347168,-0.9418996253820018,0.4070596809742617,0.4618730637586716,1,1
1.0001069999999999,115.613675,0.039915499999999327,-141.55676228817518,-198.61047469540074,89.99351501464845,-0.011771958035351261,-0.9997290599218387,0.019343779210458822,-0.005403782577811684,26.72882907999532,-1.7506189584879621,1.0166894121393883,-0.0549802556633949,0.0378757119178772,0.0176047403365373,1.6317176818847656,-0.9928314089775084,-9.909871101379396,0.6374111881451048,0.1631408017856474,0.3312870293030307,1,1
1.0404070000000019,115.653975,0.040774499999997715,-140.47758281491107,-198.57889540311638,89.95679473876953,-0.011329602746484792,-0.9997216006449353,0.019810510539301163,-0.005991416096621997,26.78951330914097,-1.841548131338434,1.0714904723362255,0.0421398729085922,0.0162808299064636,0.0229405537247657,1.645123839378357,-1.0165849924087524,-9.542643547058104,1.1784297975357612,0.0692313149461639,0.03255306388013772,1,1
1.0816559999999953,115.695224,0.03998049999999864,-139.3938463415151,-198.54343287567022,89.91778564453126,-0.010001688073721255,-0.999725613452461,0.020212016663370858,-0.006337392769026686,26.832653825321795,-1.9061526245163907,1.1081592556227382,0.0411195158958435,0.0435214564204216,0.0202594101428985,1.5464868545532229,-1.2053489685058594,-9.057388305664062,-0.25774477168813675,1.441918659099335,0.05567180119120882,1,1
1.1203679999999991,115.733936,0.039196000000004005,-138.3059978380116,-198.5045531638599,89.87619018554689,-0.00987403034823278,-0.999701347819161,0.020607451857679204,-0.008676519598188975,26.88485866808043,-1.9931206750833084,1.2679656846110219,0.0215303432196378,0.1315780878067016,0.0273921266198158,1.525748610496521,-1.1167166233062744,-9.89240264892578,0.5976219691661728,2.9459584465205353,0.31235574511118863,1,1
1.1600480000000033,115.773616,0.03983949999999936,-137.21752947035188,-198.46428183567062,89.83718872070312,-0.008307545191147162,-0.9996498976440931,0.021369111830212895,-0.013214599282697082,26.919667845039307,-2.0763121554346684,1.4196287498575986,0.0879682973027229,0.274461030960083,0.0447456017136573,1.6691091060638428,-0.4456575214862823,-12.22238063812256,0.7633901263359464,4.401178274646778,0.260191088955345,1,1
1.2000469999999979,115.813615,0.04021499999999634,-136.12871400278178,-198.42358451682603,89.80502319335938,-0.006868380921635076,-0.9994885029967191,0.022220068839807483,-0.02195371222714623,26.939338835825048,-2.1462639910005463,1.7105332824780923,0.0823565050959587,0.4822595715522766,0.0481238923966884,1.8472844362258911,-1.1761268377304075,-15.64743995666504,-0.8429816203688472,3.8928510122126068,0.3483349761455719,1,2
1.240477999999996,115.854046,0.04067650000000356,-135.03929708066093,-198.38180922430348,89.78608703613281,-0.005965984049837112,-0.9991478659787034,0.023478498026868244,-0.03341749929195821,26.95441889702721,-2.256091419498348,1.8920484701843847,0.0201672855764627,0.5875630378723145,0.0727621838450431,2.3745603561401367,-0.5111263990402222,-22.213136672973636,-0.6456652557355649,0.8056411810217027,0.29174230008545254,1,2
1.281400000000005,115.894968,0.04001800000000344,-133.94664480284325,-198.337520530778,89.78775787353516,-0.005670059725711319,-0.9986988634296347,0.024788863059879318,-0.0442059932416125,26.98269769105114,-2.3275848181427397,1.8489072224755887,0.0298296995460987,0.5478008985519409,0.0718580037355423,3.174437999725342,0.2349972873926162,-26.081865310668945,0.34882289303627617,-2.0254110490441746,-0.14006357970125236,1,2
1.3205140000000029,115.934082,0.0396404999999973,-132.85100455132985,-198.2918579781096,89.81465911865234,-0.005248984605735172,-0.9982192036695755,0.025905982980321596,-0.053477614010807736,27.045147972030428,-2.4146130816277664,1.6738345406851245,0.0480856746435165,0.425457239151001,0.0615520551800727,3.553549766540528,-0.176056832075119,-27.23667526245117,-0.5343076351443181,-2.351487101352233,-0.243249930225908,1,2
